id,content
784,"['string', 'transform', 'every', 'letter', 'individually', 'lowercase', 'uppercase', 'create', 'another', 'return', 'list', 'possible', 'strings', 'could', 'return', 'output', 'consists', 'lowercase', 'english', 'uppercase', 'english', 'string', 'backtracking', 'bit manipulation']"
783,"['root', 'binary', 'search', 'tree', 'return', 'minimum', 'difference', 'values', 'two', 'different', 'nodes', 'root', 'root', 'number', 'nodes', 'tree', 'range', 'question', 'tree', 'depth-first search', 'breadth-first search', 'binary search tree', 'binary tree']"
782,"['binary', 'grid', 'swap', 'two', 'rows', 'two', 'columns', 'return', 'minimum', 'number', 'moves', 'transform', 'board', 'chessboard', 'task', 'return', 'chessboard', 'board', 'board', 'board', 'one', 'potential', 'sequence', 'moves', 'first', 'move', 'swaps', 'first', 'second', 'second', 'move', 'swaps', 'second', 'third', 'board', 'also', 'note', 'board', 'top', 'left', 'also', 'valid', 'board', 'matter', 'sequence', 'moves', 'cannot', 'end', 'valid', 'array', 'math', 'bit manipulation', 'matrix']"
781,"['forest', 'unknown', 'number', 'asked', 'rabbits', 'many', 'rabbits', 'color', 'collected', 'answers', 'integer', 'array', 'answers', 'answer', 'ith', 'array', 'return', 'minimum', 'number', 'rabbits', 'could', 'answers', 'two', 'rabbits', 'answered', 'could', 'say', 'rabbit', 'answered', 'red', 'answers', 'would', 'say', 'rabbit', 'answered', 'blue', 'rabbits', 'forest', 'answer', 'smallest', 'possible', 'number', 'rabbits', 'forest', 'therefore', 'answered', 'plus', 'answers', 'array', 'hash table', 'math', 'greedy']"
780,"['four', 'integers', 'return', 'true', 'possible', 'convert', 'point', 'point', 'false', 'allowed', 'operation', 'point', 'convert', 'either', 'sx', 'sy', 'tx', 'ty', 'true', 'one', 'series', 'moves', 'transforms', 'starting', 'point', 'target', 'sx', 'sy', 'tx', 'ty', 'false', 'sx', 'sy', 'tx', 'ty', 'true', 'ty', 'math']"
779,"['build', 'table', 'rows', 'start', 'writing', 'every', 'subsequent', 'look', 'previous', 'row', 'replace', 'occurrence', 'occurrence', 'row', 'row', 'row', 'two', 'integer', 'return', 'kth', 'symbol', 'nth', 'row', 'table', 'row', 'row', 'row', 'row', 'row', 'math', 'bit manipulation', 'recursion']"
778,"['integer', 'matrix', 'grid', 'value', 'represents', 'elevation', 'point', 'rain', 'starts', 'time', 'depth', 'water', 'everywhere', 'swim', 'square', 'another', 'adjacent', 'square', 'elevation', 'squares', 'individually', 'swim', 'infinite', 'distances', 'zero', 'must', 'stay', 'within', 'boundaries', 'grid', 'return', 'least', 'time', 'reach', 'bottom', 'right', 'square', 'start', 'top', 'left', 'square', 'grid', 'time', 'grid', 'location', 'cannot', 'go', 'anywhere', 'else', 'adjacent', 'neighbors', 'higher', 'elevation', 'cannot', 'reach', 'point', 'time', 'depth', 'water', 'swim', 'anywhere', 'inside', 'grid', 'final', 'route', 'need', 'wait', 'time', 'value', 'array', 'binary search', 'depth-first search', 'breadth-first search', 'union find', 'heap (priority queue)', 'matrix']"
777,"['string', 'composed', 'like', 'move', 'consists', 'either', 'replacing', 'one', 'occurrence', 'replacing', 'one', 'occurrence', 'starting', 'string', 'start', 'ending', 'string', 'return', 'true', 'exists', 'sequence', 'moves', 'transform', 'one', 'string', 'start', 'end', 'true', 'transform', 'start', 'end', 'following', 'rxxlrxrxl', 'xrxlrxrxl', 'xrlxrxrxl', 'xrlxxrrxl', 'xrlxxrrlx', 'start', 'end', 'false', 'start', 'end', 'consist', 'characters', 'two pointers', 'string']"
704,"['array', 'integers', 'nums', 'sorted', 'ascending', 'integer', 'write', 'function', 'search', 'target', 'target', 'return', 'return', 'must', 'write', 'algorithm', 'runtime', 'nums', 'target', 'exists', 'nums', 'index', 'nums', 'target', 'exist', 'nums', 'return', 'target', 'integers', 'nums', 'nums', 'sorted', 'ascending', 'array', 'binary search']"
775,"['integer', 'array', 'nums', 'length', 'represents', 'permutation', 'integers', 'range', 'number', 'global', 'inversions', 'number', 'different', 'pairs', 'number', 'local', 'inversions', 'number', 'indices', 'return', 'true', 'number', 'global', 'inversions', 'equal', 'number', 'local', 'nums', 'true', 'global', 'inversion', 'local', 'nums', 'false', 'global', 'inversions', 'local', 'integers', 'nums', 'nums', 'permutation', 'numbers', 'range', 'array', 'math']"
703,"['design', 'class', 'find', 'kth', 'largest', 'element', 'note', 'kth', 'largest', 'element', 'sorted', 'kth', 'distinct', 'implement', 'kthlargest', 'initializes', 'object', 'integer', 'stream', 'integers', 'int', 'appends', 'integer', 'val', 'stream', 'returns', 'element', 'representing', 'kth', 'largest', 'element', 'input', 'output', 'explanation', 'kthlargest', 'kthlargest', 'new', 'return', 'return', 'return', 'return', 'return', 'val', 'calls', 'made', 'guaranteed', 'least', 'elements', 'array', 'search', 'kth', 'tree', 'design', 'binary search tree', 'heap (priority queue)', 'binary tree', 'data stream']"
773,"['five', 'tiles', 'labeled', 'empty', 'square', 'represented', 'move', 'consists', 'choosing', 'adjacent', 'number', 'swapping', 'state', 'board', 'solved', 'board', 'puzzle', 'board', 'return', 'least', 'number', 'moves', 'required', 'state', 'board', 'impossible', 'state', 'board', 'return', 'board', 'swap', 'one', 'board', 'number', 'moves', 'make', 'board', 'board', 'smallest', 'number', 'moves', 'solves', 'move', 'move', 'move', 'move', 'move', 'move', 'value', 'array', 'breadth-first search', 'matrix']"
701,"['root', 'node', 'binary', 'search', 'tree', 'value', 'insert', 'return', 'root', 'node', 'bst', 'guaranteed', 'new', 'value', 'exist', 'original', 'may', 'valid', 'ways', 'long', 'tree', 'remains', 'bst', 'return', 'root', 'val', 'another', 'accepted', 'tree', 'root', 'val', 'root', 'val', 'number', 'nodes', 'tree', 'range', 'values', 'val', 'guaranteed', 'val', 'exist', 'original', 'tree', 'binary search tree', 'binary tree']"
700,"['root', 'binary', 'search', 'tree', 'integer', 'find', 'node', 'bst', 'value', 'equals', 'val', 'return', 'subtree', 'rooted', 'node', 'return', 'root', 'val', 'root', 'val', 'number', 'nodes', 'tree', 'range', 'root', 'binary', 'search', 'val', 'tree', 'binary search tree', 'binary tree']"
771,"['strings', 'jewels', 'representing', 'types', 'stones', 'stones', 'representing', 'stones', 'character', 'stones', 'type', 'stone', 'want', 'know', 'many', 'stones', 'also', 'letters', 'case', 'considered', 'different', 'type', 'stone', 'jewels', 'stones', 'jewels', 'stones', 'jewels', 'stones', 'consist', 'english', 'characters', 'hash table', 'string']"
770,"['expression', 'expression', 'evaluation', 'map', 'terms', 'evalvars', 'evalints', 'return', 'list', 'tokens', 'representing', 'simplified', 'expression', 'alternates', 'chunks', 'space', 'separating', 'chunk', 'chunk', 'either', 'expression', 'variable', 'string', 'lowercase', 'letters', 'including', 'note', 'variables', 'multiple', 'note', 'variables', 'never', 'leading', 'coefficient', 'unary', 'operator', 'like', 'expressions', 'evaluated', 'usual', 'brackets', 'addition', 'expression', 'answer', 'format', 'output', 'term', 'free', 'variables', 'write', 'free', 'variables', 'within', 'term', 'sorted', 'order', 'would', 'never', 'write', 'term', 'like', 'terms', 'degrees', 'equal', 'number', 'free', 'variables', 'counting', 'write', 'largest', 'degree', 'terms', 'answer', 'breaking', 'ties', 'lexicographic', 'order', 'ignoring', 'leading', 'coefficient', 'degree', 'leading', 'coefficient', 'term', 'placed', 'directly', 'left', 'asterisk', 'separating', 'variables', 'leading', 'coefficient', 'still', 'answer', 'terms', 'constant', 'coefficient', 'expression', 'output', 'expression', 'evalvars', 'evalints', 'expression', 'temperature', 'evalvars', 'evalints', 'expression', 'evalvars', 'evalints', 'expression', 'consists', 'lowercase', 'english', 'expression', 'contain', 'leading', 'trailing', 'tokens', 'expression', 'separated', 'single', 'consists', 'lowercase', 'english', 'hash table', 'math', 'string', 'stack', 'recursion']"
769,"['integer', 'array', 'arr', 'length', 'represents', 'permutation', 'integers', 'range', 'split', 'arr', 'number', 'chunks', 'individually', 'sort', 'concatenating', 'result', 'equal', 'sorted', 'return', 'largest', 'number', 'chunks', 'make', 'sort', 'arr', 'splitting', 'two', 'chunks', 'return', 'required', 'splitting', 'result', 'arr', 'split', 'two', 'splitting', 'highest', 'number', 'chunks', 'elements', 'arr', 'array', 'stack', 'greedy', 'sorting', 'monotonic stack']"
768,"['integer', 'array', 'split', 'arr', 'number', 'chunks', 'individually', 'sort', 'concatenating', 'result', 'equal', 'sorted', 'return', 'largest', 'number', 'chunks', 'make', 'sort', 'arr', 'splitting', 'two', 'chunks', 'return', 'required', 'splitting', 'result', 'arr', 'split', 'two', 'splitting', 'highest', 'number', 'chunks', 'array', 'stack', 'greedy', 'sorting', 'monotonic stack']"
767,"['string', 'rearrange', 'characters', 'two', 'adjacent', 'characters', 'return', 'possible', 'rearrangement', 'return', 'consists', 'lowercase', 'english', 'hash table', 'string', 'greedy', 'sorting', 'heap (priority queue)', 'counting']"
766,"['matrix', 'return', 'matrix', 'toeplitz', 'every', 'diagonal', 'matrix', 'true', 'diagonal', 'elements', 'answer', 'matrix', 'false', 'diagonal', 'different', 'follow', 'matrix', 'stored', 'memory', 'limited', 'load', 'one', 'row', 'matrix', 'memory', 'matrix', 'large', 'load', 'partial', 'row', 'memory', 'array', 'matrix']"
590,"['root', 'return', 'postorder', 'traversal', 'input', 'serialization', 'represented', 'level', 'order', 'group', 'children', 'separated', 'null', 'value', 'root', 'root', 'number', 'nodes', 'tree', 'range', 'height', 'tree', 'less', 'equal', 'follow', 'recursive', 'solution', 'could', 'stack', 'tree', 'depth-first search']"
589,"['root', 'return', 'preorder', 'traversal', 'input', 'serialization', 'represented', 'level', 'order', 'group', 'children', 'separated', 'null', 'value', 'root', 'root', 'number', 'nodes', 'tree', 'range', 'height', 'tree', 'less', 'equal', 'follow', 'recursive', 'solution', 'could', 'stack', 'tree', 'depth-first search']"
559,"['find', 'maximum', 'maximum', 'depth', 'number', 'nodes', 'along', 'longest', 'path', 'root', 'node', 'farthest', 'leaf', 'input', 'serialization', 'represented', 'level', 'order', 'group', 'children', 'separated', 'null', 'value', 'root', 'root', 'total', 'number', 'nodes', 'range', 'depth', 'tree', 'less', 'equal', 'tree', 'depth-first search', 'breadth-first search']"
558,"['binary', 'matrix', 'matrix', 'elements', 'either', 'represents', 'binary', 'matrix', 'represents', 'another', 'binary', 'return', 'representing', 'binary', 'matrix', 'result', 'logical', 'bitwise', 'two', 'binary', 'matrixes', 'represented', 'notice', 'assign', 'value', 'node', 'true', 'false', 'isleaf', 'accepted', 'tree', 'data', 'structure', 'internal', 'node', 'exactly', 'four', 'node', 'two', 'true', 'node', 'represents', 'grid', 'false', 'node', 'represents', 'grid', 'true', 'node', 'leaf', 'node', 'tree', 'false', 'node', 'four', 'class', 'node', 'public', 'boolean', 'public', 'boolean', 'public', 'node', 'public', 'node', 'public', 'node', 'public', 'node', 'construct', 'area', 'using', 'following', 'current', 'grid', 'value', 'set', 'isleaf', 'true', 'set', 'val', 'value', 'grid', 'set', 'four', 'children', 'null', 'current', 'grid', 'different', 'set', 'isleaf', 'false', 'set', 'val', 'value', 'divide', 'current', 'grid', 'four', 'shown', 'recurse', 'children', 'proper', 'want', 'know', 'refer', 'represents', 'serialized', 'format', 'using', 'level', 'order', 'null', 'signifies', 'path', 'terminator', 'node', 'exists', 'similar', 'serialization', 'binary', 'difference', 'node', 'represented', 'list', 'value', 'isleaf', 'val', 'true', 'represent', 'list', 'value', 'isleaf', 'val', 'false', 'represent', 'shown', 'see', 'binary', 'matrix', 'represented', 'apply', 'logical', 'bitwise', 'two', 'binary', 'matrices', 'get', 'binary', 'matrix', 'represented', 'result', 'notice', 'binary', 'matrices', 'shown', 'construct', 'binary', 'matrix', 'get', 'result', 'tree', 'represents', 'binary', 'matrix', 'size', 'matrix', 'contains', 'resulting', 'matrix', 'size', 'also', 'valid', 'representing', 'divide and conquer', 'tree']"
427,"['matrix', 'grid', 'want', 'represent', 'grid', 'return', 'root', 'representing', 'notice', 'assign', 'value', 'node', 'true', 'false', 'isleaf', 'accepted', 'tree', 'data', 'structure', 'internal', 'node', 'exactly', 'four', 'node', 'two', 'true', 'node', 'represents', 'grid', 'false', 'node', 'represents', 'grid', 'true', 'node', 'leaf', 'node', 'tree', 'false', 'node', 'four', 'class', 'node', 'public', 'boolean', 'public', 'boolean', 'public', 'node', 'public', 'node', 'public', 'node', 'public', 'node', 'construct', 'area', 'using', 'following', 'current', 'grid', 'value', 'set', 'isleaf', 'true', 'set', 'val', 'value', 'grid', 'set', 'four', 'children', 'null', 'current', 'grid', 'different', 'set', 'isleaf', 'false', 'set', 'val', 'value', 'divide', 'current', 'grid', 'four', 'shown', 'recurse', 'children', 'proper', 'want', 'know', 'refer', 'output', 'represents', 'serialized', 'format', 'using', 'level', 'order', 'null', 'signifies', 'path', 'terminator', 'node', 'exists', 'similar', 'serialization', 'binary', 'difference', 'node', 'represented', 'list', 'value', 'isleaf', 'val', 'true', 'represent', 'list', 'value', 'isleaf', 'val', 'false', 'represent', 'grid', 'explanation', 'shown', 'notice', 'represnts', 'false', 'represents', 'true', 'photo', 'representing', 'grid', 'values', 'grid', 'divide', 'grid', 'four', 'bottomleft', 'bottomright', 'topright', 'different', 'values', 'divide', 'explanation', 'shown', 'photo', 'array', 'divide and conquer', 'tree', 'matrix']"
765,"['couples', 'sitting', 'seats', 'arranged', 'row', 'want', 'hold', 'people', 'seats', 'represented', 'integer', 'array', 'row', 'id', 'person', 'sitting', 'ith', 'couples', 'numbered', 'first', 'couple', 'second', 'couple', 'last', 'couple', 'return', 'minimum', 'number', 'swaps', 'every', 'couple', 'sitting', 'side', 'swap', 'consists', 'choosing', 'two', 'stand', 'switch', 'row', 'need', 'swap', 'second', 'third', 'row', 'couples', 'already', 'seated', 'side', 'elements', 'row', 'greedy', 'depth-first search', 'breadth-first search', 'union find', 'graph']"
764,"['integer', 'binary', 'grid', 'grid', 'values', 'initially', 'except', 'indices', 'array', 'ith', 'element', 'array', 'mines', 'defined', 'return', 'order', 'largest', 'plus', 'sign', 'contained', 'return', 'plus', 'sign', 'order', 'center', 'along', 'four', 'arms', 'length', 'going', 'made', 'note', 'could', 'beyond', 'arms', 'plus', 'relevant', 'area', 'plus', 'sign', 'checked', 'mines', 'largest', 'plus', 'sign', 'order', 'one', 'mines', 'plus', 'return', 'yi', 'pairs', 'array', 'dynamic programming']"
763,"['string', 'want', 'partition', 'string', 'many', 'parts', 'possible', 'letter', 'appears', 'one', 'note', 'partition', 'done', 'concatenating', 'parts', 'resultant', 'string', 'return', 'list', 'integers', 'representing', 'size', 'partition', 'partition', 'letter', 'appears', 'one', 'partition', 'like', 'splits', 'less', 'consists', 'lowercase', 'english', 'hash table', 'two pointers', 'string', 'greedy']"
762,"['two', 'integers', 'left', 'return', 'count', 'numbers', 'inclusive', 'range', 'prime', 'number', 'set', 'bits', 'binary', 'recall', 'number', 'set', 'bits', 'integer', 'number', 'present', 'written', 'written', 'binary', 'set', 'left', 'right', 'set', 'set', 'set', 'set', 'set', 'numbers', 'prime', 'number', 'set', 'left', 'right', 'set', 'set', 'set', 'set', 'set', 'set', 'numbers', 'prime', 'number', 'set', 'left', 'right', 'right', 'left', 'math', 'bit manipulation']"
430,"['doubly', 'linked', 'contains', 'nodes', 'next', 'previous', 'additional', 'child', 'child', 'pointer', 'may', 'may', 'point', 'separate', 'doubly', 'linked', 'also', 'containing', 'special', 'child', 'lists', 'may', 'one', 'children', 'produce', 'multilevel', 'data', 'structure', 'shown', 'head', 'first', 'level', 'flatten', 'list', 'nodes', 'appear', 'doubly', 'linked', 'let', 'curr', 'node', 'child', 'nodes', 'child', 'list', 'appear', 'curr', 'flattened', 'return', 'head', 'flattened', 'nodes', 'list', 'must', 'child', 'pointers', 'set', 'head', 'multilevel', 'linked', 'list', 'input', 'flattening', 'multilevel', 'linked', 'list', 'head', 'multilevel', 'linked', 'list', 'input', 'flattening', 'multilevel', 'linked', 'list', 'head', 'could', 'empty', 'list', 'number', 'nodes', 'exceed', 'multilevel', 'linked', 'list', 'represented', 'test', 'use', 'multilevel', 'linked', 'list', 'serialization', 'level', 'serialize', 'levels', 'add', 'nulls', 'level', 'signify', 'node', 'connects', 'upper', 'node', 'previous', 'serialization', 'merging', 'serialization', 'level', 'removing', 'trailing', 'nulls', 'linked list', 'depth-first search', 'doubly-linked list']"
429,"['return', 'level', 'order', 'traversal', 'input', 'serialization', 'represented', 'level', 'order', 'group', 'children', 'separated', 'null', 'value', 'root', 'root', 'height', 'tree', 'less', 'equal', 'total', 'number', 'nodes', 'tree', 'breadth-first search']"
761,"['special', 'binary', 'strings', 'binary', 'strings', 'following', 'two', 'number', 'equal', 'number', 'every', 'prefix', 'binary', 'string', 'least', 'many', 'special', 'binary', 'string', 'move', 'consists', 'choosing', 'two', 'special', 'substrings', 'swapping', 'two', 'strings', 'consecutive', 'last', 'character', 'first', 'string', 'exactly', 'one', 'index', 'first', 'character', 'second', 'return', 'lexicographically', 'largest', 'resulting', 'string', 'possible', 'applying', 'mentioned', 'operations', 'strings', 'lexicographically', 'largest', 'string', 'possible', 'number', 'either', 'special', 'binary', 'string', 'recursion']"
757,"['integer', 'interval', 'integers', 'set', 'consecutive', 'integers', 'including', 'find', 'minimum', 'size', 'set', 'every', 'integer', 'interval', 'intersection', 'size', 'least', 'intervals', 'consider', 'set', 'least', 'elements', 'smaller', 'size', 'set', 'fulfills', 'output', 'size', 'intervals', 'minimum', 'sized', 'set', 'ai', 'array', 'greedy', 'sorting']"
756,"['stacking', 'blocks', 'form', 'block', 'represented', 'single', 'row', 'blocks', 'contains', 'one', 'less', 'block', 'row', 'beneath', 'centered', 'make', 'pyramid', 'aesthetically', 'specific', 'triangular', 'patterns', 'triangular', 'pattern', 'consists', 'single', 'block', 'stacked', 'top', 'two', 'patterns', 'list', 'strings', 'first', 'two', 'characters', 'pattern', 'represent', 'left', 'right', 'bottom', 'blocks', 'third', 'character', 'top', 'represents', 'triangular', 'pattern', 'block', 'stacked', 'top', 'note', 'different', 'left', 'bottom', 'right', 'start', 'bottom', 'row', 'blocks', 'single', 'must', 'use', 'base', 'bottom', 'return', 'true', 'build', 'pyramid', 'way', 'top', 'every', 'triangular', 'pattern', 'pyramid', 'false', 'bottom', 'allowed', 'true', 'allowed', 'triangular', 'patterns', 'shown', 'starting', 'bottom', 'build', 'level', 'build', 'level', 'three', 'triangular', 'patterns', 'bottom', 'allowed', 'false', 'allowed', 'triangular', 'patterns', 'shown', 'starting', 'bottom', 'multiple', 'ways', 'build', 'level', 'trying', 'get', 'always', 'stuck', 'building', 'level', 'letters', 'input', 'strings', 'set', 'values', 'allowed', 'bit manipulation', 'depth-first search', 'breadth-first search']"
754,"['standing', 'position', 'infinite', 'number', 'destination', 'position', 'make', 'number', 'moves', 'nummoves', 'either', 'go', 'left', 'ith', 'move', 'take', 'steps', 'chosen', 'integer', 'return', 'minimum', 'number', 'moves', 'required', 'minimum', 'reach', 'target', 'step', 'step', 'step', 'target', 'step', 'step', 'target', 'target', 'math', 'binary search']"
753,"['safe', 'protected', 'password', 'sequence', 'digits', 'digit', 'range', 'safe', 'peculiar', 'way', 'checking', 'enter', 'checks', 'recent', 'digits', 'entered', 'time', 'type', 'correct', 'password', 'enter', 'typing', 'recent', 'digits', 'typing', 'recent', 'digits', 'typing', 'recent', 'digits', 'typing', 'recent', 'digits', 'typing', 'recent', 'digits', 'typing', 'recent', 'digits', 'correct', 'safe', 'return', 'string', 'minimum', 'length', 'unlock', 'safe', 'point', 'entering', 'password', 'single', 'enter', 'would', 'also', 'unlock', 'possible', 'typed', 'starting', 'typed', 'starting', 'typed', 'starting', 'typed', 'starting', 'thus', 'unlock', 'would', 'also', 'unlock', 'kn', 'depth-first search', 'graph', 'eulerian circuit']"
752,"['lock', 'front', 'circular', 'wheel', 'wheels', 'rotate', 'freely', 'wrap', 'turn', 'move', 'consists', 'turning', 'one', 'wheel', 'one', 'lock', 'initially', 'starts', 'string', 'representing', 'state', 'list', 'deadends', 'dead', 'meaning', 'lock', 'displays', 'wheels', 'lock', 'stop', 'turning', 'unable', 'open', 'target', 'representing', 'value', 'wheels', 'unlock', 'return', 'minimum', 'total', 'number', 'turns', 'required', 'open', 'deadends', 'target', 'sequence', 'valid', 'moves', 'would', 'note', 'sequence', 'like', 'would', 'wheels', 'lock', 'become', 'stuck', 'display', 'becomes', 'dead', 'end', 'deadends', 'target', 'turn', 'last', 'wheel', 'reverse', 'move', 'deadends', 'target', 'cannot', 'reach', 'target', 'without', 'getting', 'target', 'list', 'target', 'consist', 'digits', 'array', 'hash table', 'string', 'breadth-first search']"
749,"['virus', 'spreading', 'task', 'quarantine', 'infected', 'area', 'installing', 'world', 'modeled', 'binary', 'grid', 'represents', 'uninfected', 'represents', 'cells', 'contaminated', 'wall', 'one', 'installed', 'two', 'adjacent', 'shared', 'every', 'virus', 'spreads', 'neighboring', 'cells', 'four', 'directions', 'unless', 'blocked', 'resources', 'install', 'walls', 'around', 'one', 'region', 'affected', 'area', 'block', 'infected', 'threatens', 'uninfected', 'cells', 'following', 'never', 'return', 'number', 'walls', 'used', 'quarantine', 'infected', 'world', 'become', 'fully', 'return', 'number', 'walls', 'isinfected', 'contaminated', 'first', 'add', 'walls', 'quarantine', 'viral', 'region', 'board', 'virus', 'spreads', 'second', 'add', 'walls', 'quarantine', 'viral', 'region', 'virus', 'fully', 'isinfected', 'even', 'though', 'one', 'cell', 'walls', 'notice', 'walls', 'built', 'shared', 'boundary', 'two', 'different', 'isinfected', 'region', 'left', 'builds', 'two', 'new', 'either', 'always', 'contiguous', 'viral', 'region', 'throughout', 'described', 'process', 'infect', 'strictly', 'uncontaminated', 'squares', 'next', 'array', 'depth-first search', 'breadth-first search', 'matrix', 'simulation']"
748,"['string', 'licenseplate', 'array', 'strings', 'find', 'shortest', 'completing', 'word', 'completing', 'word', 'word', 'contains', 'letters', 'ignore', 'numbers', 'spaces', 'treat', 'letters', 'case', 'letter', 'appears', 'must', 'appear', 'word', 'number', 'times', 'licenseplate', 'contains', 'letters', 'possible', 'completing', 'words', 'return', 'shortest', 'completing', 'word', 'guaranteed', 'answer', 'multiple', 'shortest', 'completing', 'return', 'first', 'one', 'occurs', 'licenseplate', 'words', 'licenseplate', 'contains', 'letters', 'contains', 'contains', 'contains', 'missing', 'missing', 'since', 'word', 'containing', 'licenseplate', 'words', 'licenseplate', 'contains', 'letter', 'words', 'contain', 'among', 'answer', 'word', 'appears', 'earliest', 'licenseplate', 'contains', 'letters', 'space', 'consists', 'lower', 'case', 'english', 'array', 'hash table', 'string']"
747,"['integer', 'array', 'nums', 'largest', 'integer', 'determine', 'whether', 'largest', 'element', 'array', 'least', 'twice', 'much', 'every', 'number', 'return', 'index', 'largest', 'return', 'nums', 'largest', 'every', 'number', 'array', 'least', 'twice', 'big', 'index', 'value', 'return', 'nums', 'less', 'twice', 'value', 'return', 'nums', 'trivially', 'least', 'twice', 'value', 'number', 'largest', 'element', 'nums', 'array', 'sorting']"
746,"['integer', 'array', 'cost', 'cost', 'ith', 'step', 'pay', 'either', 'climb', 'one', 'two', 'either', 'start', 'step', 'index', 'step', 'index', 'return', 'minimum', 'cost', 'reach', 'top', 'cost', 'start', 'index', 'pay', 'climb', 'two', 'steps', 'reach', 'total', 'cost', 'cost', 'start', 'index', 'pay', 'climb', 'two', 'steps', 'reach', 'index', 'pay', 'climb', 'two', 'steps', 'reach', 'index', 'pay', 'climb', 'two', 'steps', 'reach', 'index', 'pay', 'climb', 'one', 'step', 'reach', 'index', 'pay', 'climb', 'two', 'steps', 'reach', 'index', 'pay', 'climb', 'one', 'step', 'reach', 'total', 'cost', 'array', 'dynamic programming']"
745,"['design', 'special', 'dictionary', 'searches', 'words', 'prefix', 'implement', 'wordfilter', 'initializes', 'object', 'words', 'string', 'returns', 'index', 'word', 'prefix', 'prefix', 'suffix', 'one', 'valid', 'return', 'largest', 'word', 'return', 'input', 'output', 'explanation', 'wordfilter', 'wordfilter', 'new', 'return', 'word', 'index', 'prefix', 'suffix', 'prefix', 'suffix', 'consist', 'english', 'letters', 'calls', 'made', 'function', 'string', 'design', 'trie']"
744,"['characters', 'array', 'letters', 'sorted', 'order', 'character', 'return', 'smallest', 'character', 'array', 'larger', 'note', 'letters', 'wrap', 'target', 'letters', 'answer', 'letters', 'target', 'letters', 'target', 'letters', 'target', 'lowercase', 'english', 'letters', 'sorted', 'letters', 'contains', 'least', 'two', 'different', 'target', 'lowercase', 'english', 'array', 'binary search']"
743,"['network', 'labeled', 'also', 'list', 'travel', 'times', 'directed', 'edges', 'ui', 'source', 'vi', 'target', 'wi', 'time', 'takes', 'signal', 'travel', 'source', 'send', 'signal', 'node', 'return', 'minimum', 'time', 'takes', 'nodes', 'receive', 'impossible', 'nodes', 'receive', 'return', 'times', 'times', 'times', 'vi', 'ui', 'vi', 'wi', 'pairs', 'multiple', 'depth-first search', 'breadth-first search', 'graph', 'heap (priority queue)', 'shortest path']"
709,"['string', 'return', 'string', 'replacing', 'every', 'uppercase', 'letter', 'lowercase', 'consists', 'printable', 'ascii', 'string']"
741,"['grid', 'representing', 'field', 'cell', 'one', 'three', 'possible', 'means', 'cell', 'pass', 'means', 'cell', 'contains', 'cherry', 'pick', 'pass', 'means', 'cell', 'contains', 'thorn', 'blocks', 'return', 'maximum', 'number', 'cherries', 'collect', 'following', 'rules', 'starting', 'position', 'reaching', 'moving', 'right', 'valid', 'path', 'cells', 'value', 'reaching', 'returning', 'moving', 'left', 'valid', 'path', 'passing', 'path', 'cell', 'containing', 'pick', 'cell', 'becomes', 'empty', 'cell', 'valid', 'path', 'cherries', 'grid', 'player', 'started', 'went', 'right', 'right', 'reach', 'cherries', 'picked', 'single', 'matrix', 'becomes', 'player', 'went', 'left', 'return', 'picking', 'one', 'total', 'number', 'cherries', 'picked', 'maximum', 'grid', 'array', 'dynamic programming', 'matrix']"
740,"['integer', 'array', 'want', 'maximize', 'number', 'points', 'get', 'performing', 'following', 'operation', 'number', 'pick', 'delete', 'earn', 'must', 'delete', 'every', 'element', 'equal', 'every', 'element', 'equal', 'return', 'maximum', 'number', 'points', 'earn', 'applying', 'operation', 'number', 'nums', 'perform', 'following', 'delete', 'earn', 'also', 'nums', 'delete', 'earn', 'nums', 'earn', 'total', 'nums', 'perform', 'following', 'delete', 'earn', 'also', 'nums', 'delete', 'earn', 'nums', 'delete', 'earn', 'nums', 'earn', 'total', 'array', 'hash table', 'dynamic programming']"
739,"['array', 'integers', 'temperatures', 'represents', 'daily', 'return', 'array', 'answer', 'number', 'days', 'wait', 'ith', 'day', 'get', 'warmer', 'future', 'day', 'keep', 'temperatures', 'temperatures', 'temperatures', 'array', 'stack', 'monotonic stack']"
738,"['integer', 'monotone', 'increasing', 'digits', 'pair', 'adjacent', 'digits', 'satisfy', 'integer', 'return', 'largest', 'number', 'less', 'equal', 'monotone', 'increasing', 'math', 'greedy']"
